"titleId","title"
"VsiZbor.1990-06-13.s003-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-06-13.s003-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-06-13.s003-01.toc-item3","Odobritev zapisnika 1. in 2. skupne seje (1. točka dnevnega reda)"
"VsiZbor.1990-06-13.s003-01.toc-item4","Izvolitev predsednika, podpredsednika in članov nekaterih komisij skupščine (2. točka dnevnega reda)"
"VsiZbor.1990-06-13.s003-01.toc-item5","Volitve in imenovanja (3. točka dnevnega reda)"
"VsiZbor.1990-06-13.s003-01.toc-item6","Imenovanje generalnega sekretarja Skupščine Republike Slovenije in namestnika generalnega sekretarja (4. točka dnevnega reda)"
"VsiZbor.1990-06-13.s003-01.toc-item7","Predlogi in vprašanja delegatov (nadaljevanje obravnave 2. skupne seje) (5. točka dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item1","Ugotavljanje prisotnih delegatov"
"VsiZbor.1990-07-02.s004-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-07-02.s004-01.toc-item3","Odobritev zapisnika 3. skupne seje (1. točka dnevnega reda - sprejem"
"VsiZbor.1990-07-02.s004-01.toc-item4","Razprava o predlogu Deklaracije o polni suverenosti države Republike Slovenije (2. točka dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item5","Ugotavljanje prisotnosti delegatov po zborih"
"VsiZbor.1990-07-02.s004-01.toc-item6","Izvolitev predsednikov, podpredsednikov in članov nekaterih delovnih teles skupščine (3. točka dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item7","Izvolitev petih sodnikov Ustavnega sodišča Republike Slovenije (4. točka dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item8","Poročilo volilne komisije o izidu volitev za pet sodnikov Ustavnega sodišča Republike Slovenije (k 4. točki dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item9","Volitve in imenovanja (5. točka dnevnega reda): predlog Sodnega sveta za izvolitev sodnikov; predlog Izvršnega sveta za imenovanje namestnikov republiških sekretarjev: za mednarodno sodelovanje (imenovan), za varstvo okolja in urejanja prostora (preložitev), za zdravstvo in socialno varstvo (imenovan); predlog Komisije za volitve, imenovanja in administrativne zadeve za izvolitev predsednika Sveta za varstvo človekovih pravic in temeljnih svoboščin (izvolitev)"
"VsiZbor.1990-07-02.s004-01.toc-item10","Proceduralne zadeve v zvezi z izvolitvijo predsednika Sveta za varstvo človekovih pravic in temeljnih svoboščin (k 5. točki dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item11","Sestanki klubov delegatov strank zaradi proučitve usklajenega besedila Deklaracije o polni suverenosti države Republike Slovenije (k 2. točki dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item12","Nadaljevanje razprave o Deklaraciji o polni suverenosti Republike Slovenije - poročilo skupne komisije (k 2. točki dnevnega reda - sprejem deklaracije)"
"VsiZbor.1990-07-02.s004-01.toc-item13","Ugotavljanje kvoruma za glasovanje o deklaraciji (k 2. točki dnevnega reda)"
"VsiZbor.1990-07-02.s004-01.toc-item14","Izjava Društva slovenskih književnikov o vzpostavitvi identitete med slovensko kulturo v diaspori, v zamejstvu in kulturo v Sloveniji (k 2. točki dnevnega reda - sprejem z aklamacijo)"
"VsiZbor.1990-07-02.s004-01.toc-item15","Predlog sklepa, da Izvršni svet pripravi predlog ustavnega zakona, kateri zvezni zakoni na podlagi deklaracije ne veljajo na območju Republike Slovenije (k 2. točki dnevnega reda - sprejem predloga)"
"VsiZbor.1990-07-02.s004-01.toc-item16","Predlog, da se delegati iz Republike Slovenije v Zveznem zboru Skupščine SFRJ ne udeležujejo več sej tega zbora (k 2. točki dnevnega reda - sprejem predloga)"
"VsiZbor.1990-07-19.s005-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-07-19.s005-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-07-19.s005-01.toc-item3","Odobritev zapisnika 4. skupne seje (1. točka dnevnega reda)"
"VsiZbor.1990-07-19.s005-01.toc-item4","Predlog deklaracije o Kosovu (2. točka dnevnega reda)"
"VsiZbor.1990-07-19.s005-01.toc-item5","Izvolitev predsednika, podpredsednikov in članov nekaterih delovnih teles skupščine (3. točka dnevnega reda)"
"VsiZbor.1990-07-19.s005-01.toc-item6","Volitve in imenovanja (4. točka dnevnega reda)"
"VsiZbor.1990-07-30.s006-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-07-30.s006-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-07-30.s006-01.toc-item3","Odobritev zapisnika 5. seje"
"VsiZbor.1990-07-30.s006-01.toc-item4","Izvolitev delegacije Skupščine Republike Slovenije v Zbor republik in pokrajin Skupščine SFRJ"
"VsiZbor.1990-07-30.s006-01.toc-item5","Volitve predsednika, podpredsednika in članov Komisije Skupščine RS za raziskavo povojnih množičnih pobojev, pravno dvomljivih procesov in drugih nepravilnosti"
"VsiZbor.1990-07-30.s006-01.toc-item6","Volitve in imenovanja"
"VsiZbor.1990-09-28.s007-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-09-28.s007-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-09-28.s007-01.toc-item3","Odobritev zapisnika 6. skupne seje"
"VsiZbor.1990-09-28.s007-01.toc-item4","Razglasitev ustavnih amandmajev 96, 97 in 98 k Ustavi Republike Slovenije"
"VsiZbor.1990-09-28.s007-01.toc-item5","Predlog ustavnega zakona za izvedbo ustavnega amandmaja 96 k Ustavi Republike Slovenije in na predlog ustavnega zakona za izvedbo ustavnih amandmajev 96 in 97 Ustave Republike Slovenije na področju ljudske obrambe"
"VsiZbor.1990-09-28.s007-01.toc-item6","Poročilo o ustavnem preoblikovanju Jugoslavije"
"VsiZbor.1990-09-28.s007-01.toc-item7","Volitve in imenovanja"
"VsiZbor.1990-10-04.s008-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-10-04.s008-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-10-04.s008-01.toc-item3","Predlog ustavnega zakona za izvedbo ustavnega amandmaja XCVI k Ustavi Republike Slovenije"
"VsiZbor.1990-10-04.s008-01.toc-item4","Informacija o dogovoru o konfederaciji oziroma o položaju Republike Slovenije v Jugoslaviji in informacija o obisku zastopnikov Makedonske demokratične stranke"
"VsiZbor.1990-10-25.s009-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-10-25.s009-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-10-25.s009-01.toc-item3","Odobritev zapisnikov 7. in 8. seje  "
"VsiZbor.1990-10-25.s009-01.toc-item4","Izvolitev sodnika Ustavnega sodišča Republike Slovenije"
"VsiZbor.1990-10-25.s009-01.toc-item5","Volitve in imenovanja: razrešitev člana Komisije za varstvo okolja in naravne dediščine ter izvolitev člana te komisije: imenovanje javnega tožilca Republike Slovenije"
"VsiZbor.1990-10-25.s009-01.toc-item6","Razglasitev rezultatov volitev za sodnika Ustavnega sodišča Republike Slovenije"
"VsiZbor.1990-10-25.s009-01.toc-item7","Razglasitev rezultatov glasovanja za imenovanje javnega tožilca Republike Slovenije"
"VsiZbor.1990-10-25.s009-01.toc-item8","Nadaljevanje obravnave točke volitve in imenovanja; imenovanje družbenega pravobranilca samoupravljanja Republike Slovenije; razrešitev dolžnosti namestnikov temeljnega javnega tožilca Temeljnega javnega tožilstva v Mariboru; ponovna izvolitev, izvolitev oziroma razrešitev sodnikov nekaterih temeljnih sodišč"
"VsiZbor.1990-11-21.s010-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-11-21.s010-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-11-21.s010-01.toc-item3","Odobritev zapisnika 9. skupne seje (1. točka dnevnega reda)"
"VsiZbor.1990-11-21.s010-01.toc-item4","Obravnava in odločanje o pobudi za razpis referenduma oziroma plebiscita o samoodločbi Republike Slovenije (2. točka dnevnega reda - sprejem osnutka zakona; dodatni sklep)"
"VsiZbor.1990-11-21.s010-01.toc-item5","Informacija republiškega sekretarja za ljudsko obrambo o nabornikih, glede na izjavo predsednika Zveznega izvršnega sveta (3. točka dnevnega reda)"
"VsiZbor.1990-11-21.s010-01.toc-item6","Ugotavljanje prisotnosti delegatov (nesklepčnost)"
"VsiZbor.1990-11-27.s010-02.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-11-27.s010-02.toc-item2","Volitve in imenovanja (4. točka dnevnega reda - sprejem predlogov: imenovanja; razrešitve in volitve članov komisij skupščine in sodnikov)"
"VsiZbor.1990-12-06.s011-01.toc-item1","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-12-06.s011-01.toc-item2","Določitev dnevnega reda"
"VsiZbor.1990-12-06.s011-01.toc-item3","Odobritev zapisnika 10. seje"
"VsiZbor.1990-12-06.s011-01.toc-item4","Deklaracija o spoštovanju temeljnih konvencij Sveta Evrope"
"VsiZbor.1990-12-06.s011-01.toc-item5","Predlog zakona o plebiscitu o samostojnosti in neodvisnosti Republike Slovenije"
"VsiZbor.1990-12-20.s012-01.toc-item1","PRED ZAČETKOM SEJE"
"VsiZbor.1990-12-20.s012-01.toc-item2","Ugotavljanje prisotnosti delegatov"
"VsiZbor.1990-12-20.s012-01.toc-item3","Odobritev zapisnika 11. skupne seje"
"VsiZbor.1990-12-20.s012-01.toc-item4","Volitve in imenovanja: Predlogi za: razrešitev namestnika republiškega sekretarja za finance; imenovanje namestnika republiškega sekretarja za finance; imenovanje namestnika republiške sekretarke za delo; imenovanje namestnika republiškega sekretarja za pravosodje in upravo; izvolitev predsednika Temeljnega sodišča v Novi Gorici; izvolitev sodnice Temeljnega sodišča v Kranju; ponovna izvolitev sodnika Višjega sodišča v Ljubljani; ponovna izvolitev sodnice Višjega sodišča v Ljubljani; ponovna izvolitev sodnika Temeljnega sodišča v Celju; ponovna izvolitev sodnice Temeljnega sodišča v Novi Gorici; ponovna izvolitev sodnice Temeljnega sodišča v Novi Gorici; razrešitev sodnika Temeljnega sodišča v Novem mestu; razrešitev sodnice Temeljnega  sodišča v Novi Gorici; imenovanje namestnika javnega tožilca Temeljnega javnega tožilstva v Ljubljani; razrešitev temeljnega javnega tožilca Temeljnega javnega tožilstva v Ljubljani; razrešitev namestnika družbenega pravobranilca samoupravljanja RS; izvolitev sodnikov porotnikov Višjega sodišča v Celju; izvolitev sodnikov porotnikov Višjega sodišča v Kopru; izvolitev sodnikov porotnikov Višjega sodišča v Ljubljani; izvolitev sodnikov porotnikov Višjega sodišča v Mariboru; imenovanje predsednika, namestnika predsednika in člane Sveta RTV Slovenija; imenovanje predsednika in člane upravnega odbora Prešernovega sklada; razrešitev člana Komisije Skupščine Republike Slovenije za volitve, imenovanja in administrativne zadeve ter izvolitev novega člana"
"VsiZbor.1990-07-13.z001-01.toc-item1","Uvodna beseda Izvršnega sveta Skupščine Republike Slovenije v zvezi s predlogi za obremenitev gospodarstva in izpolnjevanje obveznosti Republike Slovenije do federacije"
"VsiZbor.1990-07-14.z001-02.toc-item1","Informacija Predsedstva Republike Slovenije o ukrepih in aktivnosti v zvezi s premeščanjem orožja Teritorialne obrambe"
"VsiZbor.1990-07-14.z001-02.toc-item2","Informacija o aktivnostih Izvršnega sveta Skupščine Republike Slovenije v zvezi s premeščanjem orožja Teritorialne obrambe"
"VsiZbor.1990-07-02.z002-01.toc-item1","Uvodna beseda k stališčem Komisije Skupščine Republike Slovenije za ustavna vprašanja k osnutku amandmajev k Ustavi SFRJ"
"VsiZbor.1990-07-02.z002-01.toc-item2","Informacija glede nadaljnjega dela zborov"
"VsiZbor.1990-07-18.z003-01.toc-item1","Uvodna obrazložitev k predlogu, da se začne postopek za sprejem ustave Republike Slovenije"
"VsiZbor.1990-07-18.z003-01.toc-item2","Ekspoze k programskim usmeritvam Izvršnega sveta Skupščine Republike Slovenije"
"VsiZbor.1990-07-31.z003-02.toc-item1","Ekspoze k programskim usmeritvam Izvršnega sveta Skupščine Republike Slovenije"
"VsiZbor.1990-07-31.z003-02.toc-item2","Predlog, da se začne postopek za spremembo Ustave Republike Slovenije"
"VsiZbor.1990-07-31.z003-02.toc-item3","Informacija o stanju v kazensko poboljševalnih zavodih ter o zahtevi obsojencev"
"VsiZbor.1990-10-12.z004-01.toc-item1","Uvodna beseda predsednika Komisije Skupščine Republike Slovenije za ustavna vprašanja in predsednika Skupščine Republike Slovenije k predlogu osnutka Ustave Republike Slovenije"
"VsiZbor.1990-11-08.z005-01.toc-item1","Informacija o stanju in posledicah poplav v Republiki Sloveniji, s predlogi ukrepov"
"VsiZbor.1990-11-20.z006-01.toc-item1","Določitev dnevnega reda"
"VsiZbor.1990-11-20.z006-01.toc-item2","Poročilo o stanju v gospodarstvu Republike Slovenije in ukrepih za razreševanje gospodarske krize - Uvodna obrazložitev iz sklopov zakonov o privatizaciji podjetij, o Agenciji Republike Slovenije za privatizacijo podjetij, o Skladu Republike Slovenije za razvoj (1. točka dnevnega reda - obravnava ločeno, na sejah zborov)"
"VsiZbor.1990-11-20.z006-01.toc-item3","Problematika reševanja posledic katastrofalnih poplav v Sloveniji (2. točka dnevnega reda - sprejem predloga priporočil z glasovanje vsakega zbora posebej)"
"VsiZbor.1990-12-20.z007-01.toc-item1","Uvodna beseda glede problematike v gospodarstvu"
"ZbObc.1990-05-07.s001-01.toc-item1","Ugotovitev prisotnosti delegatov Zbora občin"
"ZbObc.1990-05-07.s001-01.toc-item2","Izvolitev Mandatno-imunitetne komisije Zbora občin Skupščine Republike Slovenije (1. točka dnevnega reda)"
"ZbObc.1990-05-07.s001-01.toc-item3","Verifikacija mandatov delegatov v zboru (2. točka dnevnega reda)"
"ZbObc.1990-05-07.s001-01.toc-item4","Določanje dnevnega reda"
"ZbObc.1990-05-07.s001-01.toc-item5","Obravnava začasnega poslovnika Skupščine Republike Slovenije (3. točka dnevnega reda)"
"ZbObc.1990-05-07.s001-01.toc-item6","Obvestila in proceduralne zadeve"
"ZbObc.1990-05-07.s001-01.toc-item7","Nadaljevanje obravnave začasnega poslovnika Skupščine Republike Slovenije (3. točka dnevnega reda)"
"ZbObc.1990-05-08.s001-02.toc-item1","Nadaljevanje obravnave začasnega poslovnika Skupščine Republike Slovenije (3. točka dnevnega reda)"
"ZbObc.1990-05-08.s001-02.toc-item2","Izvolitev predsednika in podpredsednika Zbora občin Skupščine Republike Slovenije (4. točka dnevnega reda)"
"ZbObc.1990-05-08.s001-02.toc-item3","Predlog zakona o ratifikaciji sporazuma o garanciji med SFRJ in Mednarodno banko za obnovo in razvoj, projekt za vodovod in kanalizacijo v slovenskem Primorju, YU 3070, ESA 155 (5. točka dnevnega reda)"
"ZbObc.1990-05-08.s001-02.toc-item4","Predlog zakona o ratifikaciji sporazuma o garanciji med SFRJ in Mednarodno banko za obnovo in razvoj, projekt vodovod in kanalizacija v Istri, YU 3069, ESA 1053 (6. točka dnevnega reda)"
"ZbObc.1990-05-09.s001-03.toc-item1","Predlog zakona o ratifikaciji sporazuma o garanciji med SFRJ in Mednarodno banko za obnovo in razvoj, projekt vodovod in kanalizacija v Istri, YU 3069, ESA 1053 (6. točka dnevnega reda)"
"ZbObc.1990-05-09.s001-03.toc-item2","Ugotavljanje prisotnosti delegatov"
"ZbObc.1990-05-09.s001-03.toc-item3","Izvolitev podpredsednika Zbora občin (nadaljevanje 4. točke dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item1","Ugotovitev prisotnosti delegatov"
"ZbObc.1990-06-13.s002-01.toc-item2","Določitev dnevnega reda"
"ZbObc.1990-06-13.s002-01.toc-item3","Odobritev zapisnika 1. seje zbora (1. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item4","Imenovanje sekretarja zbora (2. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item5","Predlogi odlokov o oblikovanju nekaterih delovnih teles Skupščine Republike Slovenije (3. točka dnevnega reda); predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Komisije Skupščine Republike Slovenije za ustavna vprašanja (k 3. točki dnevnega reda); predlog odloka o sestavi in številu članov Komisije Skupščine Republike Slovenije za nadzorstvo nad zakonitostjo dela službe državne varnosti; predlog odloka o sestavi in številu članov Zakonodajno-pravne komisije Skupščine Republike Slovenije; predlog odloka o sestavi in številu članov Komisije Skupščine Republike Slovenije za mednarodne odnose; predlog odloka o sestavi in številu članov Komisije Skupščine Republike Slovenije za narodnosti; predlog odloka o sestavi in številu članov Komisije Skupščine Republike Slovenije za vloge in pritožbe; predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Komisije Skupščine Republike Slovenije za celovito proučitev okoliščin, posledic in pojavov oškodovanja družbenega premoženja"
"ZbObc.1990-06-13.s002-01.toc-item6","Poročilo o predlogu o ustanovitvi, sestavi in številu članov komisije in k predlogom za oblikovanje delovnih teles Skupščine Republike Slovenije in njenih zborov Komisije za volitve, imenovanja in administrativne zadeve"
"ZbObc.1990-06-13.s002-01.toc-item7","Predlog zakona o ratifikaciji protokola k sporazumu o razširitvi trgovine in gospodarskega sodelovanja iz leta 1967 med Arabsko republiko Egipt, Republiko Indijo in SFR Jugoslavijo (4. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item8","Predlog zakona o ratifikaciji Evropske konvencije o nasilju in nedostojnem vedenju gledalcev na športnih prireditvah, zlasti na nogometnih tekmah (5. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item9","Predlog zakona o ratifikaciji protokola k plačilnemu sporazumu med FLRJ in Zvezo sovjetskih socialističnih republik z dne 5. januarja 1955 (strogo zaupno - ESA 1049) (6. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item10","Predlog Družbenopolitičnega zbora, da se dnevni red razširi s točko: Celovita ocena posledic premestitve orožja za Teritorialno obrambo v objekte JLA (sprejem predloga)"
"ZbObc.1990-06-13.s002-01.toc-item11","Predlog zakona o ratifikaciji konvencije o spremembi splošne konvencije o socialnem zavarovanju, sklenjenem med Jugoslavijo in Francijo 5/1-1950, spremenjene in dopolnjene 8/1-1966, 13/2-1973, 30/10-1974 in 20/6-1976 (7. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item12","Predlog zakona o ratifikaciji sporazuma med ZIS Skupščine SFRJ in vlado Demokratične ljudske republike Alžirije o vzajemnem priznavanju strokovnih nazivov, znanstvenih stopenj in diplom visoke izobrazbe (8. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item13","Predlog zakona o ratifikaciji sporazuma med ZIS Skupščine SFRJ in vlado Češkoslovaške socialistične republike o vzajemnem priznavanju ekvivalence listin o izobrazbi ter listin o znanstvenih stopnjah in naslovih, ki se izdajo v SFRJ in Češkoslovaški socialistični republiki (9. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item14","Predlog zakona o ratifikaciji evropske konvencije o varstvu arheološke dediščine (10. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item15","Predlog zakona o spremembah in dopolnitvah zakona o ratifikaciji memoranduma o soglasju med SFRJ in Republiko Italijo, podpisanega 29. januarja 1988, s spremembami in dopolnitvami memoranduma, doseženega z izmenjavo pisem dne 23/6-1988 (11. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item16","Predlog zakona o ratifikaciji evropskega sporazuma o podaljšanju štipendiranja študentov, ki študirajo v tujini (12. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item17","Predlog zakona o ratifikaciji konvencije o varstvu evropskega arhitektonskega bogastva (13. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item18","Predlog zakona o ratifikaciji sporazuma med SFRJ in Republiko Avstrijo o spodbujanju in varstvu tujih vlaganj (14. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item19","Predlog zakona o ratifikaciji sporazuma o garanciji med SFRJ in Mednarodno banko za obnovo in razvoj za drugo posojilo in strukturo prilagajanja št. 3187 YU (15. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item20","Osnutek zakona o prenehanju veljavnosti zakona o združitvi v Gospodarsko zbornico Jugoslavije (16. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item21","Osnutek zakona o spremembi zakona o omejitvah trga in prostega prometa blaga in storitev, ki imajo pomen za vso državo (17. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item22","Osnutek zakona o oprostitvi carine in drugih uvoznih dajatev za uvoz opreme, reprodukcijskega materiala in drugega blaga za XV. Evropsko prvenstvo v atletiki 1990 v Splitu (18. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item23","Osnutek zakona o predčasnem odplačilu obveznosti iz komercialnih kreditov do ZSSR, ki dospejo v letu 1989 in v naslednjih letih (strogo zaupno  - ESA 1057) (19. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item24","Osnutek zakona o garanciji federacije za obveznost Sklada za financiranje povečanja zaposlenosti v manj razvitih in izrazito emigracijskih območij SFRJ iz posojila Sklada za reintegracijo Evropskega sveta (20. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item25","Osnutek zakona o posebnem zveznem davku od prometa proizvodov in storitev za financiranje JLA v letu 1990 (21. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item26","Osnutek zakona o spremembah in dopolnitvah zakona o obdavčenju proizvodov in storitev v prometu (22. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item27","Osnutek zakona o supergaranciji federacije za obveznosti Stopanske banke a.d., Skopje, kot garanta za II. posojilo Evropske investicijske banke za financiranje modernizacije magistralne železniške smeri Jesenice/Sežana - Gevgelija - Dimitrovgrad (23. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item28","Osnutek zakona o supergaranciji federacije za obveznosti Privredne banke d.d., Zagreb, kot garanta za delno VI. posojilo Evropske investicijske banke za delno financiranje graditve posameznih odsekov avtomobilske ceste Bratstvo in enotnost s priključnimi cestami (24. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item29","Osnutek zakona o supergaranciji federacije za obveznost Ljubljanske banke d.d., kot garanta VI. posojilo Evropske investicijske banke za delno financiranje graditve posameznih odsekov avtomobilske ceste Bratstvo in enotnost s priključnimi cestami (25. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item30","Osnutek zakona o supergaranciji federacije za obveznost Stopanske banke a.d., Skopje, kot garanta za VII. posojilo Evropske investicijske banke za delno financiranje graditve posameznih odsekov avtomobilske ceste Bratstvo in enotnost s priključnimi cestami (26. točka dnevnega reda)"
"ZbObc.1990-06-13.s002-01.toc-item31","Osnutek zakona o valorizaciji sredstev, ki so jih vplačale republike in avtonomni pokrajini za leto 1989 za odpravo posledic katastrofalnega potresa, ki je prizadel območje SR Črne gore v letu 1979 (27. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item1","Ugotavljanje prisotnosti delegatov"
"ZbObc.1990-06-14.s002-02.toc-item2","a) Informacija o nekaterih problemih izvajanja finančnih obveznosti Republike Slovenije do federacije; Osnutek zakona o dopolnitvi zakona o sredstvih Sklada federacije za kreditiranje hitrejšega razvoja gospodarsko manj razvitih republik in avtonomnih pokrajin v obdobju 1986-1990 (28. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item3","Informacija delegacije Skupščine Republike Slovenije v Zboru republik in pokrajin Skupščine SFRJ o usklajevanju osnutka zakona o garanciji federacije za obveznice, izdane v letu 1990 za sanacijo bank (29. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item4","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o organizaciji in delovnem področju republiških upravnih organov in republiških organizacij s predlogom zakona (30. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item5","Predlog zakona o spremembah in dopolnitvah zakona o zagotavljanju sredstev za skupne družbene potrebe v letu 1990 in o proračunu določenih obveznosti iz dohodka za skupne in splošne družbene potrebe za leto 1989 (31. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item6","Nadaljevanje razprave k točkam dnevnega reda št. 16., 18., 19. in 20."
"ZbObc.1990-06-14.s002-02.toc-item7","Predlog dopolnitve začasnega poslovnika Skupščine Republike Slovenije (32. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item8","Celovita ocena posledic premestitve orožja Teritorialne obrambe v objekte JLA (33. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item9","Nadaljevanje razprave o določitvi dnevnega reda"
"ZbObc.1990-06-14.s002-02.toc-item10","Pobude, predlogi in vprašanja delegatov (34. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item11","Predlog zakona o spremembi in dopolnitvi zakona o RTV Slovenija (35. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item12","Nadaljevanje obravnave o predlogu zakona o spremembah in dopolnitvah zakona o zagotavljanju sredstev za skupne družbene potrebe v letu 1990 in o proračunu določenih obveznosti iz dohodka za skupne in splošne družbene potrebe za leto 1989 (31. točka dnevnega reda)"
"ZbObc.1990-06-14.s002-02.toc-item13","Nadaljevanje obravnave točke dnevnega reda o informaciji o nekaterih problemih izvajanja finančnih obveznosti Republike Slovenije do federacije (28.a točka dnevnega reda)"
"ZbObc.1990-07-02.s003-01.toc-item1","Ugotovitev prisotnosti delegatov"
"ZbObc.1990-07-02.s003-01.toc-item2","Določitev dnevnega reda"
"ZbObc.1990-07-02.s003-01.toc-item3","Predlog odlokov o ustanovitvi, delovnem področju in sestavi nekaterih delovnih teles (3. točka dnevnega reda): predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Komisije skupščine Republike Slovenije za spremljanje preobrazbe družbene in zadružne lastnine; predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Komisije Skupščine Republike Slovenije za pripravo in spremljanje izvajanja poslovnika Skupščine; predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Odbora Zbora občin za splošne gospodarske; predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Odbora Zbora občin za kreditno-monetarni sistem in politiko; predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Odbora Zbora občin za proračun in javne finance; predlog odloka o ustanovitvi, nalogah, sestavi in številu članov Odbora Zbora občin za podjetništvo in obrt; predlog kandidatne liste za izvolitev predsednika in članov Odbora Zbora občin za splošno gospodarske zadeve; predlog kandidatne liste za izvolitev predsednika in članov Odbora Zbora občin za kreditno-monetarni sistem in politiko; predlog kandidatne liste za izvolitev predsednika in članov Odbora Zbora občin za proračun in javne finance; predlog kandidatne liste za izvolitev predsednika in članov Odbora Zbora občin za podjetništvo in obrt"
"ZbObc.1990-07-02.s003-01.toc-item4","KOMISIJE SKUPŠČINE REPUBLIKE SLOVENIJE ZA SPREMLJANJE PREOBRAZBE DRUŽBENE IN ZADRUŽNE LASTNINE"
"ZbObc.1990-07-02.s003-01.toc-item5","Ustanovitev usklajevalne skupine"
"ZbObc.1990-07-02.s003-01.toc-item6","Proceduralne zadeve"
"ZbObc.1990-07-02.s003-01.toc-item7","Odobritev zapisnika 2. seje zbora (1. točka dnevnega reda)"
"ZbObc.1990-07-02.s003-01.toc-item8","Postavljanje delegatskih vprašanj (2. točka dnevnega reda)"
"ZbObc.1990-07-02.s003-01.toc-item9","Osnutek amandmajev 49 do 772 k Ustavi SFR Jugoslavije (4. točka dnevnega reda)"
"ZbObc.1990-07-02.s003-01.toc-item10","Predlog zakona o spremembah in dopolnitvah zakona o urejanju naselij in drugih posegov v prostor (5. točka dnevnega reda)"
