"topicId","topic","taxonomyId level 1","taxonomy level 1","taxonomyId level 2","taxonomy level 2","taxonomyId level 3","taxonomy level 3","taxonomyId level 4","taxonomy level 4","taxonomyId level 5","taxonomy level 5"
"topic.386","Vzpostavitev identitete med slovensko kulturo v diaspori, v zamejstvu in kulturo v Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.4","Kultura","",""
"topic.387","Zakon o Prešernovi nagradi","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.4","Kultura","taxonomy.3.9.4.2","Umetnost"
"topic.388","Zakon o naravni in kulturni dediščini","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.4","Kultura","taxonomy.3.9.4.3","Kulturna dediščina"
"topic.389","Zakon o RTV Slovenija","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.4","Kultura","taxonomy.3.9.4.6","Mediji"
"topic.390","Zakon o javnih glasilih","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.4","Kultura","taxonomy.3.9.4.6","Mediji"
"topic.391","Materialni, pravni in socialni položaj delavcev v Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.392","Vprašanja osebnih dogodkov","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.393","Zakon o delovnih razmerjih","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.394","Zakon o pravniškem pripravništvu in pravniškem državnem izpitu","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.395","Zakon o zasebnem delu","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.396","Zakon o registraciji dejavnosti zasebnikov","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.397","Zakon o delavcih v državnih organih","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.398","Zakon o osebnih dohodkih in drugih prejemkih delavcev v javnih vzgojno-izobraževalnih zavodih","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.399","Zakon o sodniških plačah in drugih prejemkih","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.400","Zakon o plačah delavcev v javnih vzgojno-izobraževalnih zavodih","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.401","Zakon o izplačevanju osebnih dohodkov in nekaterih drugih prejemkov delavcev za leto 1990","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.402","Zakon o izplačevanju osebnih dohodkov in nekaterih drugih prejemkov delavcev za leto 1991","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.403","Zakon o izplačevanju osebnih dohodkov in nekaterih drugih prejemkov delavcev za leto 1991 in prvo trimesečje 1992. leta","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.404","Zakon o zajamčenih osebnih dohodkih","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.405","Zakon o določanju izhodiščnih plač","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.406","Zakon o začasnem omejevanju plač v podjetjih in organizacijah, ki imajo javni ali monopolni značaj","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.407","Zakon o zaposlovanju in zavarovanju za primer brezposelnosti","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.408","Zakon o kriterijih in načinu sofinanciranja uresničevanja pravic presežkov delavcev","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.409","Zakon o zaposlovanju tujcev","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.410","Zakon o reprezentativnosti sindikatov","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.1","Delovno pravo"
"topic.411","Zakon o družinskih dajatvah","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.2","Družinsko pravo"
"topic.412","Zakon o zagotavljanju sredstev za potrebe na področju socialne varnosti","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.413","Zakon o zagotavljanju sredstev za delno financiranje programov za varstvo ogroženega prebivalstva in delavcev, katerih delo ni več potrebno zaradi prestrukturiranja gospodarstva","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.414","Zakon o postopku za uveljavljanje socialnovarstvenih pravic","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.415","Zakon o socialnem varstvu","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.416","Zakon o delnem povračilu škode, povzročene z vojaško agresijo v Republiki Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.417","Zakon o varstvu žrtev vojaške agresije na Republiko Slovenijo","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.418","Zakon o civilnih invalidih vojne","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.419","Zakon o posebnem prispevku solidarnosti za pomoč beguncem","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.420","Informacija o beguncih v Republiki Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.421","Problematika beguncev, ubežnikov in pribežnikov v Republiki Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.422","Problematika vračanja Slovencev iz Bosne in Hercegovine","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.423","Informacija o nastanitvi in oskrbi beguncev iz Republike Hrvaške in Republike Bosne in Hercegovine v Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.424","Informacija in predlog za zagotovitev finančnih sredstev za oskrbo začasnih beguncev v Republiki Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.425","Zakon o pokojninskem in invalidskem zavarovanju","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.426","Problematika izvajanja pokojninskega in invalidskega zavarovanje","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.427","Zakon o prispevkih za pokojninsko in invalidsko zavarovanje, zdravstveno varstvo in zaposlovanje","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.428","Zakon o načinu poračuna obveznosti pokojninskega in invalidskega zavarovanja Slovenije po zaključnem računu za leto 1990","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.429","Odlok o stopnji prispevkov za ožji obseg pravic iz pokojninskega in invalidskega zavarovanja","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.430","Zakon o zagotavljanju socialne varnosti slovenskim državljanom, ki so upravičeni do pokojnine iz drugih republik SFRJ","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.431","Razvojna strategija invalidskega varstva v Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.5","Delovno in družinsko pravo, socialna varnost","taxonomy.3.9.5.3","Socialna varnost"
"topic.432","Problematika stanja in financiranja zdravstva","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","",""
"topic.433","Sprejem zdravstvene in pokojninske zakonodaje v letu 1992","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","",""
"topic.434","Zakon o zdravstvenem varstvu in zdravstvenem zavarovanju","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","taxonomy.3.9.6.1","Zdravstveno varstvo in zdravstveno zavarovanje"
"topic.435","Razmere in problematika na področju zdravstvenega varstva","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","taxonomy.3.9.6.1","Zdravstveno varstvo in zdravstveno zavarovanje"
"topic.436","Odlok o stopnjah prispevkov za obvezno zdravstveno zavarovanje","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","taxonomy.3.9.6.1","Zdravstveno varstvo in zdravstveno zavarovanje"
"topic.437","Zakon o Rdečem križu Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","taxonomy.3.9.6.1","Zdravstveno varstvo in zdravstveno zavarovanje"
"topic.438","Nacionalni program za preprečevanje zlorabe drog v Republiki Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","taxonomy.3.9.6.1","Zdravstveno varstvo in zdravstveno zavarovanje"
"topic.439","Zakon o zdravstveni dejavnosti","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","taxonomy.3.9.6.2","Zdravstvena in lekarniška dejavnost"
"topic.440","Zakon o lekarniški dejavnosti","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.9","Negospodarske dejavnosti","taxonomy.3.9.6","Zdravstvo","taxonomy.3.9.6.2","Zdravstvena in lekarniška dejavnost"
"topic.441","Zakon o varstvu okolja","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.10","Okolje in prostor","","","",""
"topic.442","Zakon o vodah","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.10","Okolje in prostor","taxonomy.3.10.1","Okolje","taxonomy.3.10.1.3","Vode"
"topic.443","Republiška uprava za jedrsko varnost","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.10","Okolje in prostor","taxonomy.3.10.1","Okolje","taxonomy.3.10.1.4","Jedrska varnost"
"topic.444","Zakon o urejanju naselij in drugih posegov v prostor","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.10","Okolje in prostor","taxonomy.3.10.2","Prostor","taxonomy.3.10.2.1","Urejanje in načrtovanje prostora"
"topic.445","Zakon o planiranju in urejanju prostora v prehodnem obdobju","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.10","Okolje in prostor","taxonomy.3.10.2","Prostor","taxonomy.3.10.2.1","Urejanje in načrtovanje prostora"
"topic.446","Stanovanjski zakon","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.10","Okolje in prostor","taxonomy.3.10.2","Prostor","taxonomy.3.10.2.3","Stanovanje in poslovni prostori"
"topic.447","Stanovanjska problematika","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.10","Okolje in prostor","taxonomy.3.10.2","Prostor","taxonomy.3.10.2.3","Stanovanje in poslovni prostori"
"topic.448","Zakon o posebnem prispevku solidarnosti za odpravljanje posledic poplav v letu 1990","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.449","Problematika reševanja posledic katastrofalnih poplav v Sloveniji","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.450","Informacija in predlogi odprave posledic poplav","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.451","Zakon o posebnem prispevku solidarnosti v letu 1991","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.452","Zakon o najetju posojila  za odpravljanje posledic poplav v osrednji  Sloveniji v letu 1990","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.453","Zakon o zagotovitvi sredstev za nakup, uporabo in vzdrževanje letal za gašenje gozdnih in drugih požarov","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.454","Zakona o uporabi sredstev solidarnosti za odpravo posledic suše v letu 1992","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.455","Zakona o sistemu obrambe pred točo","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.3","Akti in postopki","taxonomy.3.11","Varstvo pred naravnimi in drugimi nesrečami","","","",""
"topic.456","Ugovor na izjavo predsednika Kučana v Združenih narodih in zahteva, da predsednik Vlade poroča ZZD in DPZ o odnosih s Hrvaško","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","","","","","",""
"topic.457","Slovesna izjava predsednika in članov Predsedstva Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.2","Razmerja do predsednika države","","","",""
"topic.458","Poročanje predsednika Predsedstva Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.2","Razmerja do predsednika države","","","",""
"topic.459","Razčlenitev dejavnosti Predsedstva Republike Slovenije, njegove aktivnosti v okviru Republike Slovenije, SFRJ in Evrope ter širine","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.2","Razmerja do predsednika države","","","",""
"topic.460","Umik pobude poslanskega kluba ZSMS - LS o podpori Predsedstvu RS o proučitvi ustavnosti in zakonitosti sklepa Predsedstva SFRJ o poveljstvu 5. armadnega območja nad TO Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.2","Razmerja do predsednika države","","","",""
"topic.461","Počastitev Ivana Krambergerja z enominutnim poslovnim molkom","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.2","Razmerja do predsednika države","","","",""
"topic.462","Volitve in imenovanja članov vlade","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","","","",""
"topic.463","Programske usmeritve Izvršnega sveta Skupščine Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","","","",""
"topic.464","Opozorilo, da Vlada ne sprejema odgovornosti za oškodovanje upokojencev zaradi zavlačevanja sprejema predloga zakona o pokojninskem in invalidskem zavarovanju v povezavi s sprejemom predloga zakona o zadrugah","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","","","",""
"topic.465","Zahteva Izvršnemu svetu za celovito poročilo o spremembah na področju šolstva","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","","","",""
"topic.466","Predlog, da Izvršni svet ustanovi medresorsko delovno telo za kontinuirano spremljanje položaja žensk v vseh sferah","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","","","",""
"topic.467","Predlog, da naj Izvršni svet ustanovi medresorsko delovno telo za informativno varnostno politiko","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","","","",""
"topic.468","Volitve predsednika vlade","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.1","Predsednik vlade","",""
"topic.469","Udeležba predsednika Izvršnega sveta Skupščine Republike Slovenije Alojza Peterleta na seji Zbora združenega dela","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.1","Predsednik vlade","",""
"topic.470","Odstopi ministrov","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.2","Ministri","",""
"topic.471","Poročila ministrov","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.2","Ministri","",""
"topic.472","Pobude, predlogi in vprašanja poslancev","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.3","Poslanska vprašanja in pobude","",""
